ADBE,ABNB,ALGN,AMZN,AMGN,AEP,ADI,ANSS,AAPL,AMAT,ASML,TEAM,ADSK,ATVI,ADP,AZN,AVGO,BIDU,BIIB,BMRN,BKNG,CDNS,CHTR,CPRT,CRWD,CTAS,CSCO,CMCSA,COST,CSX,CTSH,DDOG,DOCU,DXCM,DLTR,EA,EBAY,EXC,FAST,META,FISV,FTNT,GILD,GOOG,GOOGL,HON,ILMN,INTC,INTU,ISRG,MRVL,IDXX,JD,KDP,KLAC,KHC,LRCX,LCID,LULU,MELI,MAR,MTCH,MCHP,MDLZ,MRNA,MNST,MSFT,MU,NFLX,NTES,NVDA,NXPI,OKTA,ODFL,ORLY,PCAR,PANW,PAYX,PDD,PYPL,PEP,QCOM,REGN,ROST,SIRI,SGEN,SPLK,SWKS,SBUX,SNPS,TSLA,TXN,TMUS,VRSN,VRSK,VRTX,WBA,WDAY,XEL,ZM,ZS
0.762252857,0.12991078,0.644131533,0.060273081,0.532151009,0.95535398,0.036290845,0.170619032,0.776923935,0.024812494,0.324396437,0.67238637,0.69157653,0.485752162,0.640780807,0.3470669,0.650820544,0.594333695,0.609873043,0.012587106,0.085252158,0.538252275,0.775872022,0.603327049,0.488867358,0.578939729,0.493123185,0.278764815,0.944910688,0.544629823,0.570190571,0.631495,0.901223352,0.603551565,0.905165593,0.023254029,0.214456389,0.976694914,0.278008724,0.9603029,0.258712883,0.551052947,0,0.187243966,0.217366201,0.720159487,0.592917747,0.515788035,0.619001081,0.598889591,0.545826213,0.572479637,0.152444226,0.701366579,0.20542147,0.601734601,0.077815176,0.05721832,0.701122893,0.76666626,0.288594012,0.630522074,0.016390783,0.70531764,0.544824764,0.012914989,0.474401585,0.208935062,0.878591678,0.209316549,0.572917338,0.012415786,0.321949525,0.525465834,0.671109,0.279199111,0.766340071,0.894021935,0.627978329,0.990984941,0.906598226,0.398690403,0.629046422,0.802179413,0.0971551,0.13413088,0.251884009,0.579573005,0.547746418,0.540954853,0.4366625,0.026278341,0.366983683,0.333662683,0.356193437,0.676749473,0.502190886,0.098161439,0.411632941,0.965475923,0.553511964
0.09375827,0.164496133,0.123185376,0.171688648,0.203179545,0.179794318,0.133387369,0.112429744,0.165293209,0.151766405,0.168348385,0.084337023,0.109039275,0.190290241,0.133052794,0.181085841,0.13761771,0.190400543,0.180861954,0.1261418,0.35942585,0.120640656,0.143366637,0.120124215,0.117235786,0.095418406,0.182070325,0.18224226,0.084154285,0.181209304,0.173607896,0.110057796,0.149171217,0.070488701,0.130650769,0.138724765,0.186312496,0.179893229,0.178245168,0.14371877,0.137887462,0.152695821,0.187243966,0,0.117963521,0.178421464,0.242700882,0.193061452,0.090998468,0.097342022,0.172647318,0.117716905,0.133106956,0.182369245,0.148798907,0.18555448,0.206161368,0.192666048,0.070831686,0.480326182,0.181642424,0.178482177,0.183151354,0.179574168,0.192919385,0.178446422,0.162695283,0.191617984,0.155366302,0.201709973,0.104155517,0.141051179,0.128870378,0.134861978,0.168042985,0.19011988,0.13909869,0.131208664,0.12554888,0.230272983,0.164869357,0.11568981,0.118671742,0.133754176,0.181207622,0.119705589,0.120066194,0.151851607,0.178741577,0.099537179,0.189918704,0.145112201,0.135912436,0.155178159,0.104739982,0.16757231,0.193491287,0.134251093,0.179966719,0.262961981,0.098371357
0.145875213,0.2427254,0.146114613,0.203727629,0.234864219,0.208944111,0.210535366,0.181265405,0.193504813,0.234928797,0.260147891,0.146907677,0.190835918,0.22128099,0.197337941,0.210693281,0.199451275,0.264811258,0.269365807,0.202110591,0.402203507,0.189544849,0.167664025,0.186423149,0.203720074,0.165574273,0.211740965,0.212576568,0.137390385,0.21067115,0.202164112,0.177076252,0.174594957,0.056561654,0.20768162,0.207815836,0.216844906,0.208888391,0.207722816,0.219660756,0.215759834,0.179779889,0.217366201,0.117963521,0,0.210618151,0.283935517,0.223867233,0.143528026,0.163179929,0.201667355,0.192794928,0.210802881,0.211900141,0.233352343,0.215525715,0.335545482,0.222729877,0.157580645,0.524975683,0.211116698,0.211600144,0.213631479,0.209162777,0.228504882,0.208990397,0.192341044,0.222219164,0.193883345,0.233768317,0.169299774,0.23138258,0.208659456,0.204122603,0.192618881,0.220517467,0.158330362,0.201497525,0.211218674,0.272912036,0.192987681,0.188134226,0.169539984,0.211629969,0.210743054,0.187842853,0.186610223,0.239921826,0.21001486,0.166052197,0.144037039,0.220618992,0.209315627,0.184979045,0.169307178,0.195176065,0.223861893,0.199660643,0.209509148,0.308330713,0.161259173
0.685208975,0.252034058,0.515078008,0.113363227,0.702116664,0.981677812,0.305662933,0.071615249,0.956755093,0.169217047,0.258544519,0.635158861,0.295104786,0.598320822,0.872340361,0.890006551,0.810405759,0.547002367,0.302128647,0.627388393,0.074141188,0.753249024,0.641439054,0.569269535,0.22973316,0.688283076,0.934180167,0.68894266,0.958509489,0.948661185,0.95069774,0.752746687,0.783352268,0.592504099,0.970829311,0.223582606,0.623367257,0.970204402,0.932487997,0.767060807,0.490603022,0.597736336,0.720159487,0.178421464,0.210618151,0,0.348727805,0.824775535,0.505550009,0.649467426,0.842256878,0.467880096,0.477297973,0.938050056,0.316652899,0.913516807,0.055671626,0.603382893,0.643666186,0.748959902,0.544600595,0.055992958,0.56059309,0.920254192,0.444394985,0.526454631,0.628284638,0.699284325,0.802633324,0.48895665,0.636217553,0.080139793,0.210493404,0.665322109,0.775479339,0.866758565,0.855039704,0.96971114,0.473920983,0.963282978,0.974384059,0.793165175,0.686923964,0.046462605,0.877552996,0.16553706,0.391235128,0.027449525,0.053437484,0.636751549,0.471030418,0.0814768,0.341677605,0.680616902,0.710501895,0.938640081,0.857776466,0.197871813,0.935313997,0.941635319,0.578003902
0.522041806,0.573655495,0.15265177,0.473131467,0.621072205,0.684685345,0.573164099,0.49432528,0.824220381,0.70648792,0.462145609,0.735272173,0.07850513,0.533733232,0.775947511,0.643754055,0.92300843,0.493359193,0.003600812,0.625070394,0.111281998,0.822631587,0.140791965,0.576202971,0.199071218,0.68593987,0.663215974,0.548195859,0.972872079,0.65965768,0.719225581,0.82183595,0.084929442,0.753880493,0.834302043,0.508186877,0.591260127,0.69860861,0.655754563,0.246426417,0.508990076,0.906407438,0.592917747,0.242700882,0.283935517,0.348727805,0,0.591503092,0.666211542,0.729873807,0.754975711,0.533192748,0.550037599,0.653623452,0.759369888,0.63089506,0.325708896,0.741276179,0.591754458,0.592640456,0.725606474,0.208561827,0.646087882,0.641560068,0.420567278,0.515237758,0.819996343,0.680090111,0.583127087,0.58124786,0.820086708,0.530978154,0.145056076,0.865472656,0.904908031,0.613777819,0.951695899,0.771442565,0.179851378,0.08162693,0.728735236,0.766480363,0.843617758,0.345126426,0.616085208,0.394000972,0.441089589,0.298269389,0.429578122,0.818506403,0.630693608,0.511031032,0.477249062,0.684671925,0.648008713,0.778579509,0.633254156,0.646587055,0.640548682,0.521630566,0.633467195
0.789222022,0.104555083,0.681284168,0.342583179,0.258896737,0.897340482,0.407325595,0.304124572,0.78435191,0.112447976,0.363258878,0.705263731,0.761979089,0.217836612,0.712511135,0.70539977,0.687129477,0.549081382,0.587792919,0.182512629,0.089319124,0.668197964,0.790147281,0.794189341,0.559153711,0.655463206,0.762579446,0.248483585,0.915625378,0.753452953,0.797606303,0.705200366,0.909701814,0.635720943,0.896236712,0.014357301,0.639336578,0.940887379,0.771503479,0.918665713,0.005694064,0.589719454,0.515788035,0.193061452,0.223867233,0.824775535,0.591503092,0,0.643605763,0.690066146,0.774460594,0.606523616,0.069801826,0.746674685,0.290471517,0.495253645,0.109544593,0.236808525,0.754159585,0.770563237,0.454995911,0.704380876,0.370715486,0.733053116,0.561677042,0.157389316,0.598883346,0.220149828,0.882325656,0.078735297,0.615451298,0.108091215,0.447470338,0.565245967,0.68618095,0.119050543,0.792612991,0.894441152,0.612034437,0.989425036,0.889240765,0.625053522,0.653471148,0.754880957,0.446341132,0.194473417,0.182625978,0.432595105,0.756621776,0.64731327,0.460952997,0.23995288,0.484197949,0.63284195,0.596114344,0.443410104,0.155161322,0.157954733,0.653932395,0.923548585,0.581744033
0.755452942,0.682466109,0.683025662,0.589224014,0.598837482,0.640249765,0.52381085,0.45454235,0.586590618,0.621448515,0.089052266,0.182866076,0.402212082,0.59043817,0.645159144,0.61718274,0.799272908,0.665647582,0.679549562,0.578311923,0.10576407,0.53831845,0.548415915,0.481845986,0.613077697,0.408242342,0.630885103,0.615786645,0.939821254,0.62623547,0.54551161,0.584294277,0.666494912,0.061242501,0.676123312,0.599766475,0.626926355,0.632562007,0.614272524,0.561976369,0.616984181,0.634811692,0.619001081,0.090998468,0.143528026,0.505550009,0.666211542,0.643605763,0,0.418413226,0.531502983,0.619848122,0.586394154,0.625471896,0.617777829,0.63317429,0.594710474,0.637143165,0.201804483,0.776972745,0.583677624,0.567222711,0.53879804,0.614999973,0.455760676,0.59767825,0.608591657,0.627409386,0.743078945,0.650208783,0.649084866,0.604334688,0.476272485,0.623050134,0.726517538,0.637495249,0.860908942,0.650400594,0.530548464,0.662184219,0.599112643,0.576676337,0.269709505,0.598087917,0.611576038,0.510212947,0.465796534,0.628539932,0.600590276,0.524571186,0.284528556,0.570002257,0.619471628,0.597034553,0.452503025,0.577599732,0.646910778,0.579913614,0.62382916,0.763473847,0.273295478
0.710162871,0.729748279,0.68484122,0.619058762,0.720815367,0.621397022,0.592420033,0.608505769,0.651742552,0.549213586,0.122939639,0.483614028,0.764526874,0.681421769,0.450866351,0.582479515,0.786592151,0.750145071,0.623984732,0.587720941,0.096882207,0.539137349,0.824445088,0.402253041,0.468080964,0.087296839,0.610538212,0.621147672,0.94920763,0.624979483,0.642613324,0.438436856,0.899406537,0.40989095,0.716964469,0.588331187,0.564539885,0.618940502,0.590370773,0.885484172,0.673998857,0.642118064,0.598889591,0.097342022,0.163179929,0.649467426,0.729873807,0.690066146,0.418413226,0,0.581623916,0.367566264,0.634937843,0.622849103,0.187332768,0.634964697,0.085890113,0.583063644,0.292924385,0.790776903,0.648909713,0.716154644,0.659610135,0.607320179,0.325618741,0.625916514,0.250555103,0.709691755,0.965003234,0.693846899,0.475276155,0.50002536,0.793951588,0.324913874,0.575243478,0.6720102,0.921104368,0.586333319,0.695525122,0.979506606,0.543681372,0.627189402,0.320362298,0.668418416,0.609491179,0.43712968,0.503659529,0.756070691,0.621785292,0.46298475,0.413549627,0.621561308,0.628674744,0.511562604,0.329872552,0.681269212,0.657733246,0.57013758,0.616901014,0.965691071,0.204323037
0.806222919,0.496805766,0.744407882,0.725128977,0.673837722,0.513769817,0.432737313,0.455381251,0.291378179,0.02206592,0.336165777,0.678330567,0.888320565,0.688444109,0.280022071,0.505057761,0.587685215,0.713663155,0.712543031,0.624595749,0.092744805,0.221250403,0.819700153,0.797069635,0.686358492,0.481401116,0.457437797,0.676048257,0.918586325,0.506055034,0.464223789,0.453487518,0.908951356,0.593302452,0.622683073,0.544682084,0.638481061,0.403035907,0.455799968,0.958802615,0.739928125,0.334586463,0.545826213,0.172647318,0.201667355,0.842256878,0.754975711,0.774460594,0.531502983,0.581623916,0,0.615697499,0.577071719,0.529091212,0.107603992,0.626424715,0.095050766,0.130806519,0.757597567,0.790309962,0.195382016,0.892559199,0.765301146,0.445447593,0.553163981,0.775970184,0.358951859,0.668229259,0.913875231,0.646663337,0.481053388,0.070776336,0.725307618,0.361196009,0.588437475,0.637558965,0.737644591,0.151046319,0.758529324,0.994379845,0.027340295,0.135191751,0.532715285,0.909072713,0.523205023,0.324077471,0.459390566,0.892099184,0.916316946,0.406350827,0.403983725,0.729804452,0.744697409,0.165603875,0.020393056,0.386213687,0.727058001,0.181730438,0.503866526,0.936215027,0.513087461
0.14304989,0.622409494,0.110970641,0.515907313,0.652849778,0.611767534,0.581416513,0.508607586,0.67145723,0.645049749,0.159188809,0.546361119,0.379893314,0.605727317,0.616055124,0.576309051,0.881646103,0.653849415,0.329086445,0.568032655,0.145024855,0.648013186,0.051051205,0.467575038,0.323393948,0.526196903,0.593637983,0.556562152,0.945524297,0.598541548,0.625352707,0.675637058,0.452903868,0.515702422,0.711882799,0.546937933,0.556323712,0.614123159,0.58669102,0.284130672,0.569509754,0.805637329,0.572479637,0.117716905,0.192794928,0.467880096,0.533192748,0.606523616,0.619848122,0.367566264,0.615697499,0,0.56915272,0.596264828,0.643870721,0.592984971,0.310397454,0.624452503,0.229333899,0.744997231,0.638569211,0.483571846,0.603693609,0.585915884,0.041308829,0.547591417,0.677622342,0.651925261,0.71599309,0.612910492,0.757521835,0.607407261,0.489109562,0.786570522,0.849710678,0.609280657,0.933926683,0.631654171,0.484988229,0.670322265,0.598414122,0.652964723,0.700843744,0.51181121,0.578142624,0.44836309,0.475886461,0.582746193,0.507366377,0.724111126,0.561938223,0.587386541,0.543781234,0.577154777,0.499381676,0.677439812,0.607542967,0.607742627,0.594029022,0.783248231,0.663169599
0.755830137,0.003835229,0.641004766,0.255185024,0.400194436,0.613446291,0.15055412,0.032120497,0.800869113,0.094705211,0.310766939,0.658103806,0.674247355,0.416717235,0.589576734,0.371099239,0.671421093,0.576043581,0.504060962,0.166391562,0.08183518,0.547387666,0.750070911,0.595736834,0.498452126,0.586394157,0.414477773,0.209770461,0.926543783,0.399305068,0.646099752,0.6497905,0.910915575,0.597166336,0.855368534,0.063579238,0.180503643,0.605584001,0.400223771,0.858624995,0.173839123,0.490732089,0.152444226,0.133106956,0.210802881,0.477297973,0.550037599,0.069801826,0.586394154,0.634937843,0.577071719,0.56915272,0,0.388448749,0.251727971,0.348762278,0.104613807,0.054825168,0.697958102,0.772224476,0.336580868,0.44734592,0.122029379,0.433506338,0.488952041,0.196388143,0.475776238,0.18210072,0.866277617,0.052745215,0.586457665,0.072519284,0.243898176,0.481461262,0.655814324,0.088167087,0.807618409,0.728671644,0.72366863,0.980348462,0.746791866,0.579288098,0.639131931,0.213052445,0.246823757,0.056308367,0.13764281,0.262719321,0.309396881,0.631810894,0.443597955,0.084219615,0.416379719,0.602421827,0.56209913,0.662893882,0.106348614,0.080898287,0.441985196,0.975749121,0.612672719
0.792000326,0.179913045,0.695075238,0.429745107,0.426896108,0.33690856,0.132903371,0.297910424,0.667524267,0.025562473,0.338283992,0.690562817,0.832246822,0.57102858,0.560475891,0.168004245,0.588454895,0.641158342,0.658528527,0.043873201,0.089834277,0.475292014,0.817174238,0.783606659,0.594591791,0.584024494,0.260803727,0.91950709,0.923899436,0.068754264,0.266218627,0.612214785,0.92628597,0.613346015,0.797194675,0.114978218,0.506505319,0.880124946,0.43812509,0.937165905,0.667873546,0.493255293,0.701366579,0.182369245,0.211900141,0.938050056,0.653623452,0.746674685,0.625471896,0.622849103,0.529091212,0.596264828,0.388448749,0,0.204818518,0.537773607,0.095303716,0.114973341,0.758411751,0.778191652,0.151916244,0.861697626,0.0981348,0.418936614,0.573954844,0.890921711,0.476345384,0.121129796,0.899959673,0.283203002,0.567418012,0.033180229,0.619477629,0.431719709,0.600959435,0.328207192,0.732564037,0.702346005,0.764328096,0.994189029,0.818483387,0.414939004,0.580989957,0.980781934,0.31542749,0.310177033,0.288491861,0.739748008,0.971364022,0.536157455,0.433914736,0.161395264,0.535390174,0.436162,0.535489809,0.47593664,0.080020484,0.154402083,0.046194447,0.975173742,0.580774147
0.492027092,0.459351847,0.771563408,0.220586574,0.411722103,0.213676845,0.250702439,0.183916604,0.071599743,0.413341135,0.574748059,0.545522419,0.380063806,0.344963319,0.080920141,0.203030165,0.156578874,0.499929832,0.578745769,0.149453629,0.068634862,0.072904404,0.619405613,0.149570415,0.43035402,0.006163995,0.195355439,0.240899117,0.83224177,0.198557956,0.164090924,0.017689876,0.758034303,0.574544987,0.085940264,0.235516456,0.234542992,0.181649958,0.171460183,0.745332655,0.262607002,0.525585747,0.20542147,0.148798907,0.233352343,0.316652899,0.759369888,0.290471517,0.617777829,0.187332768,0.107603992,0.643870721,0.251727971,0.204818518,0,0.238165853,0.487810634,0.1732929,0.376463821,0.798779834,0.211249056,0.308701632,0.226234076,0.185208989,0.573185221,0.21618683,0.014253042,0.274477618,0.712618292,0.320955015,0.410640097,0.373946326,0.476698639,0.128623455,0.628452002,0.248074152,0.730716854,0.145025508,0.533783811,0.801969605,0.05107667,0.065804982,0.397171203,0.295451191,0.199276984,0.173334544,0.219690785,0.648881534,0.250472466,0.030832158,0.368517855,0.301767604,0.321792278,0.086179181,0.019920937,0.149813641,0.253055131,0.151127049,0.208519865,0.865971111,0.059853698
0.788097004,0.183812659,0.686488211,0.366349598,0.338990853,0.567943386,0.206248941,0.310523167,0.664972395,0.042884626,0.344277173,0.693848835,0.812987922,0.435984536,0.607674984,0.44645534,0.612496995,0.613185898,0.633672577,0.137158866,0.090357796,0.5328405,0.812594265,0.764477717,0.570655857,0.606874645,0.566633198,0.687941502,0.895707681,0.535692305,0.562126897,0.642653078,0.921330142,0.618895069,0.830065134,0.043471515,0.502168624,0.863690958,0.69878767,0.933395548,0.480599847,0.528140368,0.601734601,0.18555448,0.215525715,0.913516807,0.63089506,0.495253645,0.63317429,0.634964697,0.626424715,0.592984971,0.348762278,0.537773607,0.238165853,0,0.09487723,0.194991107,0.75683693,0.775723185,0.239508955,0.825624517,0.300620062,0.56904357,0.572077556,0.779758192,0.515170783,0.129016681,0.897014326,0.187849724,0.588910478,0.049425802,0.568537819,0.465963124,0.617435994,0.192036476,0.739931128,0.68283952,0.739532321,0.994040135,0.809019885,0.499239116,0.599411138,0.96690919,0.459776615,0.305626719,0.357714883,0.561011929,0.900567904,0.564901491,0.444255875,0.142044347,0.396570305,0.475954541,0.600404437,0.508761149,0.00872768,0.168800822,0.133456366,0.981021622,0.601001684
0.300257349,0.207259849,0.260874434,0.053942051,0.143978954,0.105273549,0.107505617,0.021225751,0.152613115,0.151048449,0.571851532,0.401661189,0.038343762,0.13808065,0.063728509,0.097252729,0.870502805,0.21963688,0.11298855,0.073409666,0.065919719,0.110243026,0.153747513,0.058384833,0.191800713,0.130202369,0.090115398,0.084988673,0.863778407,0.094272859,0.111463076,0.265261857,0.325814707,0.477653784,0.128884449,0.083445194,0.091419042,0.10685178,0.078530371,0.058553933,0.078754235,0.720878369,0.077815176,0.206161368,0.335545482,0.055671626,0.325708896,0.109544593,0.594710474,0.085890113,0.095050766,0.310397454,0.104613807,0.095303716,0.487810634,0.09487723,0,0.094641964,0.1653688,0.718691139,0.154737972,0.077468416,0.092555803,0.082060073,0.4522146,0.06466379,0.116697093,0.123814197,0.180241986,0.104556878,0.602738781,0.085746208,0.115664515,0.458565223,0.823046323,0.11170668,0.816436796,0.113254473,0.13958464,0.304016397,0.032211427,0.118979528,0.497064616,0.060156006,0.089083931,0.082193119,0.094719173,0.086721463,0.056238857,0.19853944,0.543844824,0.056060167,0.095838233,0.024695695,0.044371492,0.077472349,0.096938381,0.056011395,0.087151526,0.417454896,0.249519172
0.785830578,0.05294826,0.701779501,0.13652554,0.433822697,0.209220682,0.016095558,0.208451227,0.362652484,0.023118057,0.359102041,0.684801014,0.741200924,0.39515906,0.40503382,0.128835234,0.635151382,0.579820989,0.668646759,0.002415874,0.089498238,0.184494836,0.79274407,0.371045049,0.579986495,0.569497362,0.120512008,0.199182622,0.942159411,0.070573035,0.03892749,0.498175825,0.942159948,0.612427796,0.545586395,0.117409742,0.190272067,0.106620072,0.04064992,0.919680143,0.210322691,0.605989006,0.05721832,0.192666048,0.222729877,0.603382893,0.741276179,0.236808525,0.637143165,0.583063644,0.130806519,0.624452503,0.054825168,0.114973341,0.1732929,0.194991107,0.094641964,0,0.707013692,0.775875228,0.038876251,0.802378004,0.014658817,0.104333969,0.603688979,0.184526971,0.504741389,0.072842873,0.927815353,0.101689633,0.69370892,0.294685177,0.602263221,0.523946405,0.675445722,0.065352105,0.774788234,0.277622385,0.600105937,0.99125313,0.256211719,0.127220929,0.614900206,0.664933218,0.082794662,0.093503517,0.162199893,0.732707838,0.192518906,0.49096924,0.420682256,0.091954293,0.385582988,0.111426673,0.125433067,0.224357581,0.177652847,0.038893123,0.145802994,0.977784518,0.530726983
0.205598585,0.598328724,0.166815951,0.659635143,0.788277799,0.782108738,0.685077965,0.51850919,0.830369595,0.677284504,0.066329352,0.247153366,0.469863788,0.773015503,0.737453534,0.725969857,0.866285034,0.726870087,0.467099907,0.721340936,0.07951594,0.764026258,0.364324627,0.591395838,0.300729416,0.48230244,0.75265608,0.716245481,0.984966864,0.762217465,0.799068818,0.709549558,0.758406667,0.181123911,0.870822263,0.701554546,0.681686266,0.775696528,0.742622069,0.533435526,0.722872873,0.679789927,0.701122893,0.070831686,0.157580645,0.643666186,0.591754458,0.754159585,0.201804483,0.292924385,0.757597567,0.229333899,0.697958102,0.758411751,0.376463821,0.75683693,0.1653688,0.707013692,0,0.749242776,0.759499534,0.585603281,0.743664102,0.74725556,0.175579196,0.700494646,0.625283247,0.789140441,0.479337794,0.713790665,0.718451765,0.632654141,0.581137774,0.698115448,0.773614108,0.752111068,0.972457946,0.792461822,0.63122052,0.855542755,0.756317208,0.800074845,0.59243299,0.681409784,0.74034894,0.495228154,0.618249612,0.694996379,0.65136873,0.709971456,0.390494675,0.683757206,0.738449054,0.746648103,0.613172615,0.829361178,0.743552697,0.607683682,0.761287327,0.899002177,0.163211069
0.721686298,0.760262091,0.614412915,0.769342387,0.782068261,0.78554225,0.775321819,0.784997226,0.806701093,0.7815109,0.681109337,0.767955054,0.721519632,0.776085512,0.792284966,0.776551824,0.879187402,0.703393716,0.655551127,0.778828548,0.052043153,0.802198306,0.568533915,0.770679569,0.747969608,0.796080224,0.778064928,0.7683036,0.875643225,0.780378987,0.793035534,0.817194858,0.621484312,0.809495914,0.813306142,0.769696942,0.765177097,0.785263028,0.778788388,0.673709534,0.765048477,0.833309991,0.76666626,0.480326182,0.524975683,0.748959902,0.592640456,0.770563237,0.776972745,0.790776903,0.790309962,0.744997231,0.772224476,0.778191652,0.798779834,0.775723185,0.718691139,0.775875228,0.749242776,0,0.792687386,0.741383297,0.777791931,0.778349675,0.579196461,0.76583337,0.799677779,0.784387139,0.632962524,0.766659014,0.82797506,0.771939771,0.740509674,0.81134678,0.848481631,0.771086583,0.902680395,0.79480171,0.72368417,0.615369238,0.790811072,0.806287046,0.83307335,0.753863198,0.775087501,0.768333494,0.779952392,0.746982693,0.756029105,0.826526257,0.796926769,0.770689936,0.773154233,0.795633735,0.787073763,0.816178684,0.770624971,0.789973498,0.77971052,0.469814899,0.794607789
0.805657619,0.338868019,0.779510511,0.492852505,0.418823484,0.176470508,0.272120311,0.022490496,0.354770232,0.098796135,0.376156575,0.68592388,0.843234105,0.463023346,0.378595964,0.155743197,0.62542795,0.651604393,0.705032771,0.132474055,0.093114656,0.0871941,0.826719032,0.61897462,0.636667728,0.532710405,0.165061912,0.398973197,0.880488386,0.168222279,0.037959179,0.525488078,0.918977157,0.622387699,0.307541296,0.264861766,0.341870987,0.092397984,0.161125901,0.933938063,0.500619126,0.546942932,0.288594012,0.181642424,0.211116698,0.544600595,0.725606474,0.454995911,0.583677624,0.648909713,0.195382016,0.638569211,0.336580868,0.151916244,0.211249056,0.239508955,0.154737972,0.038876251,0.759499534,0.792687386,0,0.843462931,0.281165271,0.134302345,0.574803487,0.451143199,0.466864832,0.305714053,0.910653066,0.409181515,0.546122047,0.219216284,0.629236941,0.439789959,0.62660965,0.311889452,0.732632431,0.20582627,0.733993638,0.98262261,0.089081861,0.007164746,0.570656692,0.81524151,0.194280323,0.315433543,0.324144336,0.769689399,0.699895151,0.430851663,0.426111,0.272091339,0.53252116,0.210472127,0.196719074,0.195584841,0.288247108,0.160178704,0.183662327,0.892264233,0.518698865
0.663374486,0.22455912,0.461506995,0.255168636,0.731815766,0.929342148,0.575434937,0.244296231,0.955877312,0.356076936,0.247963431,0.631944969,0.141664378,0.749369416,0.838134619,0.806571121,0.854038856,0.613024321,0.059117589,0.749430688,0.08036614,0.85656667,0.561716195,0.792258256,0.1484013,0.753357485,0.854737533,0.655215983,0.978322692,0.882895163,0.947831582,0.865581723,0.684727954,0.593096016,0.968281255,0.481307063,0.500155452,0.929141609,0.846389061,0.616222518,0.491418748,0.713998663,0.630522074,0.178482177,0.211600144,0.055992958,0.208561827,0.704380876,0.567222711,0.716154644,0.892559199,0.483571846,0.44734592,0.861697626,0.308701632,0.825624517,0.077468416,0.802378004,0.585603281,0.741383297,0.843462931,0,0.763367651,0.84713117,0.41275185,0.567548747,0.712569931,0.840835303,0.731294327,0.348269271,0.694138227,0.188576242,0.042457264,0.758121229,0.813629409,0.69902235,0.905032909,0.943581795,0.45966855,0.984884999,0.919409865,0.873419636,0.760681181,0.097921972,0.817757418,0.069841414,0.255354,0.0110925,0.241468146,0.764210412,0.493686868,0.360644711,0.668549557,0.872207754,0.879006466,0.922287523,0.72966132,0.239594474,0.871126321,0.925055252,0.656980744
0.790202086,0.095922306,0.694110588,0.172113375,0.521885348,0.367565147,0.260923506,0.03857253,0.823611157,0.021731808,0.343306011,0.685857623,0.795546278,0.497036062,0.581949987,0.28051363,0.715984027,0.620765942,0.608184094,0.003122047,0.085900756,0.614323112,0.779977784,0.72970476,0.567793346,0.618072941,0.124612539,0.238885438,0.939434528,0.064197696,0.681922607,0.756802348,0.900191648,0.62014418,0.876576089,0.070223057,0.237173645,0.377131613,0.095888488,0.950881159,0.213588593,0.550146106,0.016390783,0.183151354,0.213631479,0.56059309,0.646087882,0.370715486,0.53879804,0.659610135,0.765301146,0.603693609,0.122029379,0.0981348,0.226234076,0.300620062,0.092555803,0.014658817,0.743664102,0.777791931,0.281165271,0.763367651,0,0.114419832,0.548608056,0.113220345,0.539002365,0.315084507,0.883574479,0.191448123,0.598506441,0.033927975,0.53866088,0.521971482,0.685917294,0.160017736,0.802222203,0.755211116,0.640168523,0.990106281,0.712530543,0.57140255,0.633456478,0.669972004,0.073785894,0.124095104,0.143494312,0.75276284,0.566085266,0.631189247,0.445968573,0.251436366,0.47307476,0.431196046,0.283696264,0.512837453,0.104623352,0.07067867,0.119999071,0.914213898,0.591241837
0.783463484,0.211294028,0.687545456,0.372632503,0.465116642,0.096780823,0.086342385,0.29450852,0.633475082,0.007379321,0.327360828,0.680631308,0.820728822,0.608814319,0.524478775,0.080275335,0.584120963,0.648669891,0.646506284,0.03479514,0.087946827,0.455300951,0.815412067,0.795510503,0.577392135,0.563248107,0.077805366,0.874035892,0.89871255,0.262557083,0.373784096,0.591567619,0.922056775,0.605466432,0.81018451,0.163215996,0.616834053,0.871682628,0.266060178,0.97062274,0.691701499,0.484921127,0.70531764,0.179574168,0.209162777,0.920254192,0.641560068,0.733053116,0.614999973,0.607320179,0.445447593,0.585915884,0.433506338,0.418936614,0.185208989,0.56904357,0.082060073,0.104333969,0.74725556,0.778349675,0.134302345,0.84713117,0.114419832,0,0.563375991,0.865956506,0.448839882,0.14476753,0.894186205,0.292820735,0.555727358,0.018836823,0.618780757,0.41830265,0.597001155,0.395737126,0.731093547,0.680677541,0.759182275,0.993362657,0.856725895,0.368688807,0.573848228,0.968311834,0.535408104,0.325824666,0.321701826,0.638361793,0.957083872,0.518878432,0.429593741,0.140166755,0.688419849,0.363517071,0.52243852,0.490792971,0.402538828,0.16699796,0.203524142,0.979947979,0.572609383
